Cell	ImmClassifier_prediction
cell_1051	M:Mono:Mac
cell_1155	M:Mono:Mac
cell_1160	M:Mono:Mac
cell_1163	M:Mono:Mac
cell_1165	M:Mono:Mac
cell_1181	M:Neu
cell_731	M:Mono:Mac
cell_786	M:Neu
cell_905	M:Neu
cell_1035	M:Mono:Mac
cell_1094	M:Mono:Mac
cell_1104	M:Mono:Mac
cell_1139	M:Neu
cell_1158	M:Mono:Mac
cell_1166	M:Neu
cell_1184	M:Mono:Mac
cell_1202	M:Mono:Mac
cell_818	L:T:CD4:TRM
cell_909	L:T:CD4:EM
cell_932	L:T:CD4:TRM
cell_982	L:T:CD8:EM
cell_990	L:T:CD4:TRM
cell_1041	L:T:CD4:Treg
cell_1106	L:T:CD4:TRM
cell_1136	L:T:CD4:Treg
cell_1211	L:T:CD4:Naive
cell_852	M:Neu
cell_882	L:T:CD4:TRM
cell_900	L:T:CD4:Treg
cell_926	L:T:CD4:TRM
cell_937	L:T:CD4:Treg
cell_1017	L:T:CD4:TRM
cell_1054	L:T:CD4:Treg
cell_1058	L:T:CD4:TRM
cell_1076	L:T:CD4:TRM
cell_1090	M:Mast
cell_1138	L:T:CD8:EM
cell_1162	L:T:CD4:TRM
cell_1173	M:Mast
cell_801	L:T:CD8:EM
cell_897	L:NK
cell_907	L:NK
cell_967	L:T:CD8:EMRA
cell_971	L:T:CD4:TRM
cell_976	L:unconvT:MAIT
cell_994	L:B
cell_1008	L:T:CD8:EMRA
cell_1063	L:unconvT:MAIT
cell_1097	L:T:CD4:Treg
cell_1159	L:T:CD4:Treg
cell_1179	L:NK
cell_1210	L:T:CD4:TRM
cell_1226	L:T:CD8:TRM
cell_810	L:T:CD8:EMRA
cell_824	L:T:CD8:EM
cell_837	L:T:CD4:Treg
cell_877	L:T:CD8:TRM
cell_922	L:T:CD4:Treg
cell_969	L:T:CD8:EM
cell_974	L:T:CD8:EM
cell_978	L:T:CD8:TRM
cell_1057	L:T:CD4:TRM
cell_1089	L:T:CD4:Treg
cell_1154	L:T:CD4:Treg
cell_1198	L:T:CD8:EM
cell_748	L:T:CD4:EM
cell_887	L:T:CD4:TRM
cell_894	L:T:CD4:Naive
cell_928	L:T:CD4:Naive
cell_1030	L:T:CD4:EM
cell_1042	L:T:CD4:Naive
cell_1207	L:T:CD4:CM
cell_1229	L:T:CD4:Treg
cell_784	L:T:CD4:Treg
cell_869	L:T:CD8:TRM
cell_878	L:T:CD8:EM
cell_886	L:T:CD4:Treg
cell_946	L:T:CD8:EM
cell_977	L:T:CD4:Treg
cell_1092	L:T:CD8:TRM
cell_1222	L:NK
cell_738	L:NK
cell_744	L:NK
cell_793	L:NK
cell_870	L:NK
cell_1013	L:NK
cell_1074	L:NK
cell_730	L:T:CD4:Treg
cell_771	L:T:CD4:Treg
cell_832	L:T:CD4:Treg
cell_835	L:T:CD4:Treg
cell_839	L:T:CD4:Treg
cell_846	L:T:CD4:Treg
cell_952	L:T:CD4:Treg
cell_996	L:T:CD4:Treg
cell_1168	L:T:CD4:Treg
cell_1177	L:T:CD4:Treg
cell_1205	L:T:CD4:Treg
cell_1212	L:T:CD4:Treg
cell_746	M:Mast
cell_861	L:T:CD4:Tfh
cell_960	L:T:CD4:Naive
cell_830	L:T:CD4:Treg
cell_844	L:T:CD4:Treg
cell_927	L:T:CD4:Treg
cell_947	L:T:CD4:Treg
cell_1149	L:T:CD4:Treg
cell_1153	L:T:CD4:Treg
cell_1208	L:T:CD4:TRM
cell_797	M:Mega
cell_842	L:NK
cell_862	L:NK
cell_910	M:Mast
cell_1047	L:T:CD4:Treg
cell_1077	L:T:CD4:TRM
cell_1157	L:unconvT:MAIT
cell_1175	L:NK
cell_742	M:Neu
cell_808	M:Neu
cell_855	M:Neu
cell_885	M:Neu
cell_917	M:Neu
cell_925	M:Neu
cell_1025	M:Neu
cell_1082	M:Neu
cell_1233	M:Neu
cell_724	L:B
cell_790	L:T:CD4:TRM
cell_954	M:Neu
cell_1071	M:cDC
cell_1199	M:Mono:Mac
cell_1203	L:B
cell_743	M:Neu
cell_759	M:Neu
cell_807	M:Neu
cell_854	M:Neu
cell_961	M:Neu
cell_973	M:Neu
cell_1014	M:Neu
cell_1065	M:Neu
cell_1102	M:Neu
cell_1126	M:Neu
cell_1132	M:Neu
cell_1148	M:Neu
cell_1192	M:Neu
cell_755	L:T:CD8:EM
cell_764	L:T:CD4:Treg
cell_822	L:T:CD4:Treg
cell_873	L:T:CD4:Treg
cell_1040	L:T:CD4:Tfh
cell_1109	L:T:CD4:Treg
cell_1113	L:T:CD4:Treg
cell_799	L:NK
cell_841	L:NK
cell_896	L:NK
cell_911	L:NK
cell_1011	L:NK
cell_1122	L:NK
cell_1125	L:NK
cell_1134	L:NK
cell_1151	L:NK
cell_1171	L:NK
cell_774	M:Mono:Mac
cell_805	M:pDC
cell_815	M:Mono:Mac
cell_863	L:T:CD4:TRM
cell_919	M:Neu
cell_962	M:Mono:Mac
cell_1038	M:Mast
cell_1086	M:Mono:Mac
cell_1087	M:Mono:Mac
cell_1150	L:unconvT:MAIT
cell_777	M:Neu
cell_860	M:Mono:Mac
cell_893	M:Mono:mDC
cell_1018	M:Mono:Mac
cell_1043	M:Neu
cell_1221	M:Mono:Mac
cell_1228	M:Mono:Mac
cell_766	M:Mono:Mac
cell_867	L:NK
cell_991	L:NK
cell_1006	L:NK
cell_798	L:unconvT:MAIT
cell_868	L:T:CD4:Treg
cell_948	L:T:CD4:EM
cell_1039	L:T:CD4:Treg
cell_1056	L:T:CD8:EM
cell_1099	L:T:CD8:Ex
cell_735	M:Neu
cell_788	M:Mono:Mac
cell_1127	M:Mono:Mac
cell_1170	M:Neu
cell_1216	M:Mono:Mac
cell_789	L:T:CD4:Treg
cell_883	L:B
cell_951	L:T:CD4:Treg
cell_1028	L:T:CD4:Treg
cell_1050	L:T:CD4:Treg
cell_1098	L:B
cell_1161	L:T:CD4:Treg
cell_1817	L:T:CD4:Treg
cell_1278	L:T:CD4:TRM
cell_1283	L:T:CD4:CM
cell_1755	L:T:CD4:Naive
cell_1592	CD34
cell_1594	L:T:CD8:TRM
cell_1620	L:T:CD8:EM
cell_1564	L:B:PC
cell_1284	L:B:PC
cell_1365	L:B
cell_1400	L:B
cell_1418	L:B
cell_1684	L:B:PC
cell_1686	L:B
cell_1823	L:B:PC
cell_1431	L:T:CD4:Treg
cell_1445	L:T:CD4:Treg
cell_1626	L:T:CD4:TRM
cell_1370	L:NK
cell_1394	L:NK
cell_1481	L:NK
cell_1543	L:NK
cell_1547	L:NK
cell_1595	L:NK
cell_1650	L:NK
cell_1761	L:NK
cell_1770	L:NK
cell_1784	L:NK
cell_1446	L:T:CD4:Treg
cell_1519	L:T:CD8:EM
cell_1537	L:T:CD4:Treg
cell_1551	L:T:CD8:EMRA
cell_1706	L:T:CD8:EMRA
cell_1791	L:T:CD4:Treg
cell_1308	L:T:CD8:TRM
cell_1331	L:T:CD4:Treg
cell_1488	L:unconvT:MAIT
cell_1553	L:T:CD4:Naive
cell_1635	L:unconvT:MAIT
cell_1276	M:Mono:mDC
cell_1670	M:Mono:Mac
cell_1810	M:Mono:Mac
cell_1374	M:Mono:Mac
cell_1437	M:Mono:Mac
cell_1477	M:Neu
cell_1802	M:Mono:Mac
cell_1315	M:Mono:Mac
cell_1372	M:Mono:Mac
cell_1475	M:Mono:Mac
cell_1654	L:B
cell_1411	L:T:CD4:Treg
cell_1701	M:Mast
cell_1250	M:Mono:Mac
cell_1295	M:Neu
cell_1303	M:Neu
cell_1571	M:Mono:Mac
cell_1676	M:Neu
cell_1297	M:Mono:Mac
cell_1414	M:Mono:Mac
cell_1500	M:Mono:Mac
cell_1560	M:Mono:Mac
cell_1699	M:Mono:Mac
cell_1253	M:Neu
cell_1265	M:Neu
cell_1268	M:Neu
cell_1304	M:Neu
cell_1319	M:Neu
cell_1320	M:Neu
cell_1525	M:Neu
cell_1586	M:Neu
cell_1658	M:Neu
cell_1672	M:Neu
cell_1683	M:Mono:Mac
cell_1711	M:Neu
cell_1715	M:Neu
cell_1722	M:Neu
cell_1754	M:Neu
cell_1799	M:Neu
cell_1807	M:Neu
cell_1634	L:B
cell_1314	L:T:CD4:TRM
cell_1426	L:T:CD8:EM
cell_1483	L:T:CD8:EMRA
cell_1565	L:T:CD4:Treg
cell_1613	L:T:CD4:Ex
cell_1721	L:T:CD8:EM
cell_1288	L:B
cell_1435	L:B:PC
cell_1737	L:B
cell_1266	L:T:CD4:Treg
cell_1379	L:T:CD4:TRM
cell_1530	L:T:CD4:TRM
cell_1557	L:T:CD8:TRM
cell_1562	L:T:CD8:TRM
cell_1573	L:T:CD8:EM
cell_1577	L:T:CD8:TRM
cell_1651	L:T:CD4:TRM
cell_1655	L:T:CD8:TRM
cell_1673	L:unconvT:MAIT
cell_1688	L:B
cell_1344	L:T:CD4:Treg
cell_1355	L:T:CD4:Treg
cell_1528	L:T:CD4:Treg
cell_1534	L:T:CD4:Treg
cell_1778	L:T:CD4:Treg
cell_1806	L:T:CD4:Treg
cell_1291	L:T:CD4:TRM
cell_1433	L:T:CD4:Treg
cell_1434	L:T:CD8:TRM
cell_1454	L:T:CD4:Treg
cell_1503	L:T:CD4:CM
cell_1545	L:T:CD4:Treg
cell_1559	L:T:CD4:Treg
cell_1732	L:T:CD8:TRM
cell_1326	L:NK
cell_1336	M:Mono:Mac
cell_1361	L:B
cell_1403	L:T:CD4:TRM
cell_1554	L:NK
cell_1697	L:NK
cell_1710	M:Mono:Mac
cell_1270	L:NK
cell_1292	L:NK
cell_1544	L:NK
cell_1740	L:NK
cell_1282	L:NK
cell_1287	L:T:CD8:TRM
cell_1380	L:T:CD8:EM
cell_1506	M:Neu
cell_1421	L:T:CD4:Treg
cell_1428	L:T:CD4:Treg
cell_1591	L:T:CD4:Treg
cell_1724	L:T:CD4:Treg
cell_1746	L:T:CD4:Treg
cell_1821	L:T:CD4:Treg
cell_1246	L:B
cell_1260	L:B
cell_1280	L:B:PC
cell_1324	L:B
cell_1335	L:B
cell_1339	L:B:PC
cell_1345	L:B
cell_1347	L:B
cell_1382	L:B
cell_1417	L:B
cell_1422	L:B
cell_1427	L:B:PC
cell_1607	L:B
cell_1624	L:B:PC
cell_1629	L:B
cell_1636	L:B
cell_1675	L:B
cell_1728	L:B
cell_1788	L:B
cell_1818	L:B
cell_1771	L:T:CD4:Ex
cell_1274	L:NK
cell_1478	L:NK
cell_1515	L:T:CD4:TRM
cell_1643	L:NK
cell_1665	L:T:CD4:EM
cell_1709	L:NK
cell_1245	L:T:CD4:EM
cell_1348	L:T:CD4:TRM
cell_1717	L:T:CD4:TRM
cell_1789	L:T:CD4:CM
cell_1790	L:T:CD4:Naive
cell_1293	L:T:CD4:TRM
cell_1353	L:NK
cell_1363	L:T:CD4:TRM
cell_1420	L:NK
cell_1440	L:T:CD4:TRM
cell_1442	L:T:CD4:TRM
cell_1461	L:T:CD8:TRM
cell_1505	L:NK
cell_1514	L:NK
cell_1589	L:unconvT:MAIT
cell_1735	L:T:CD8:TRM
cell_1752	M:Mega
cell_1775	L:T:CD8:TRM
cell_1777	L:T:CD8:EM
cell_1803	L:B:PC
cell_1244	L:NK
cell_1258	L:NK
cell_1267	L:T:CD4:Treg
cell_1273	L:T:CD8:TRM
cell_1290	L:NK
cell_1306	L:NK
cell_1312	L:NK
cell_1328	M:Mega
cell_1362	L:NK
cell_1376	M:Mega
cell_1390	M:Mega
cell_1419	M:Mega
cell_1452	L:T:CD8:EMRA
cell_1459	L:T:CD4:TRM
cell_1502	L:NK
cell_1527	L:NK
cell_1539	L:NK
cell_1579	L:NK
cell_1602	L:NK
cell_1604	L:NK
cell_1652	L:NK
cell_1677	L:NK
cell_1689	L:NK
cell_1698	L:T:CD4:TRM
cell_1707	L:NK
cell_1749	L:NK
cell_1766	L:T:CD8:TRM
cell_1767	L:unconvT:MAIT
cell_1812	L:NK
cell_1257	M:Mono:Mac
cell_1338	M:Mono:Mac
cell_1517	L:T:CD4:Treg
cell_1259	L:B
cell_1313	L:B
cell_1325	L:B
cell_1330	L:B:PC
cell_1343	L:B
cell_1356	L:B:PC
cell_1358	L:B
cell_1360	L:B
cell_1393	L:B:PC
cell_1401	L:B
cell_1404	L:B
cell_1447	L:B
cell_1467	L:B
cell_1489	L:B
cell_1495	L:B
cell_1510	L:B
cell_1552	L:B
cell_1556	L:B:PC
cell_1619	L:B
cell_1623	L:B
cell_1668	L:B
cell_1694	L:B
cell_1772	L:B:PC
cell_1815	L:B:PC
cell_1523	L:T:CD4:Treg
cell_1561	L:T:CD4:CM
cell_1581	L:T:CD4:Naive
cell_1649	L:T:CD4:TRM
cell_1713	L:B
cell_1725	L:T:CD4:EM
cell_1751	L:B
cell_1305	M:Neu
cell_1341	M:Mono:Mac
cell_1354	M:Neu
cell_1384	M:Neu
cell_1386	M:Mono:Mac
cell_1389	M:Neu
cell_1460	M:Mono:Mac
cell_1484	M:Neu
cell_1490	M:Mono:Mac
cell_1518	M:Mono:Mac
cell_1574	M:Neu
cell_1646	M:Mono:Mac
cell_1666	M:Neu
cell_1702	M:Mono:Mac
cell_1733	M:Mono:mDC
cell_1764	M:Mono:Mac
cell_1801	M:Mono:Mac
cell_1820	M:Neu
cell_1824	M:Neu
cell_1317	M:Mono:Mac
cell_1322	M:Mono:Mac
cell_1367	M:Neu
cell_1396	M:Mono:mDC
cell_1412	M:Neu
cell_1429	M:Neu
cell_1448	M:Mono:Mac
cell_1468	M:Neu
cell_1487	M:Neu
cell_1513	M:Neu
cell_1538	M:Neu
cell_1572	M:Mono:Mac
cell_1582	M:Mono:Mac
cell_1606	M:Neu
cell_1656	M:Neu
cell_1659	M:Mono:Mac
cell_1674	M:Mono:Mac
cell_1687	M:Neu
cell_1705	M:Neu
cell_1708	M:Mono:Mac
cell_1716	M:Mono:Mac
cell_1756	M:Mono:Mac
cell_1762	M:Mono:Mac
cell_1785	M:Mono:Mac
cell_1247	L:T:CD4:Treg
cell_1255	L:T:CD4:Treg
cell_1321	L:T:CD8:EM
cell_1334	L:unconvT:MAIT
cell_1464	L:T:CD4:Treg
cell_1472	L:T:CD4:TRM
cell_1476	L:T:CD4:TRM
cell_1511	L:unconvT:MAIT
cell_1540	L:T:CD4:TRM
cell_1541	L:T:CD8:EM
cell_1578	L:T:CD4:TRM
cell_1633	L:T:CD4:TRM
cell_1638	L:T:CD4:TRM
cell_1680	L:B
cell_1696	L:unconvT:MAIT
cell_1703	L:T:CD4:Treg
cell_1744	L:T:CD4:TRM
cell_1759	L:T:CD8:EM
cell_1781	L:T:CD4:TRM
cell_1783	L:T:CD4:TRM
cell_1251	L:B
cell_1252	M:Mast
cell_1296	L:B
cell_1311	L:T:CD4:EM
cell_1327	L:T:CD8:EM
cell_1351	L:unconvT:MAIT
cell_1352	L:T:CD8:EM
cell_1520	L:T:CD4:Treg
cell_1521	L:T:CD4:TRM
cell_1522	L:T:CD4:TRM
cell_1526	L:T:CD4:TRM
cell_1548	L:T:CD8:EM
cell_1580	L:T:CD4:Treg
cell_1584	M:Mast
cell_1679	L:T:CD4:Treg
cell_1723	L:unconvT:MAIT
cell_1729	M:Mast
cell_1316	L:NK
cell_1318	L:NK
cell_1337	L:T:CD8:EM
cell_1357	L:T:CD8:TRM
cell_1359	L:NK
cell_1443	L:unconvT:MAIT
cell_1455	L:NK
cell_1497	L:unconvT:MAIT
cell_1603	M:Mega
cell_1616	M:Mega
cell_1617	L:NK
cell_1660	L:T:CD4:Treg
cell_1693	L:T:CD4:TRM
cell_1240	L:T:CD8:TRM
cell_1249	L:T:CD8:EM
cell_1302	L:T:CD4:TRM
cell_1307	L:T:CD8:TRM
cell_1371	L:T:CD8:TRM
cell_1388	L:T:CD4:Treg
cell_1469	L:T:CD4:Ex
cell_1529	L:T:CD4:Treg
cell_1549	L:T:CD4:Treg
cell_1590	L:T:CD4:TRM
cell_1625	L:T:CD4:Treg
cell_1734	L:T:CD8:TRM
cell_1743	L:NK
cell_1776	L:T:CD4:Treg
cell_1310	L:B
cell_1381	L:T:CD4:Naive
cell_1387	L:T:CD4:Naive
cell_1399	L:T:CD4:Naive
cell_1410	L:T:CD4:Treg
cell_1458	L:T:CD4:CM
cell_1558	L:T:CD4:Treg
cell_1637	L:T:CD4:Treg
cell_1642	L:T:CD4:Treg
cell_1644	L:T:CD4:Treg
cell_1727	L:T:CD4:Treg
cell_1773	L:T:CD4:Treg
cell_1800	L:T:CD4:Treg
cell_1550	L:T:CD8:EM
cell_1569	L:T:CD8:EM
cell_1340	L:NK
cell_1512	L:T:CD8:Ex
cell_1535	L:T:CD4:Treg
cell_1661	L:T:CD4:Treg
cell_1690	L:T:CD8:EMRA
cell_1742	L:T:CD8:TRM
cell_1782	L:T:CD8:TRM
cell_1795	L:T:CD8:EMRA
cell_1798	L:T:CD4:Treg
cell_1275	L:NK
cell_1392	L:NK
cell_1504	L:NK
cell_1524	L:NK
cell_1546	L:NK
cell_1555	L:NK
cell_1575	L:NK
cell_1608	L:NK
cell_1611	L:NK
cell_1704	L:NK
cell_1712	L:NK
cell_1786	L:NK
cell_1787	L:NK
cell_1256	L:T:CD4:Treg
cell_1279	L:T:CD4:Treg
cell_1285	L:T:CD4:Treg
cell_1301	L:T:CD4:Treg
cell_1364	L:T:CD4:Treg
cell_1406	L:T:CD4:Treg
cell_1408	L:T:CD4:Treg
cell_1430	L:T:CD4:Treg
cell_1568	L:T:CD4:Treg
cell_1570	L:T:CD4:Treg
cell_1587	L:T:CD4:Treg
cell_1630	L:T:CD4:Treg
cell_1645	L:T:CD4:Treg
cell_1648	L:T:CD4:Treg
cell_1663	L:T:CD4:Treg
cell_1669	L:T:CD4:Treg
cell_1719	L:T:CD4:Treg
cell_1738	L:T:CD4:Treg
cell_1757	L:T:CD4:Treg
cell_1779	L:T:CD4:Treg
cell_1805	L:T:CD4:Treg
cell_1271	L:T:CD4:Treg
cell_1349	L:T:CD4:Treg
cell_1402	L:T:CD4:Treg
cell_1682	L:T:CD4:Treg
cell_1797	L:T:CD4:Treg
cell_1241	L:T:CD4:Treg
cell_1243	L:T:CD4:Treg
cell_1254	L:T:CD4:Treg
cell_1272	L:T:CD4:Treg
cell_1375	L:T:CD4:TRM
cell_1407	L:T:CD4:Treg
cell_1498	L:T:CD4:Treg
cell_1531	L:T:CD4:Treg
cell_1750	L:T:CD4:Treg
cell_1378	L:NK
cell_1391	L:NK
cell_1397	L:NK
cell_1436	L:NK
cell_1463	L:unconvT:MAIT
cell_1479	L:T:CD4:TRM
cell_1486	L:T:CD4:TRM
cell_1583	L:T:CD8:TRM
cell_1600	L:T:CD8:EM
cell_1601	L:NK
cell_1612	L:NK
cell_1640	L:NK
cell_1664	L:NK
cell_1695	L:T:CD4:TRM
cell_1714	L:unconvT:MAIT
cell_1286	M:Mono:mDC
cell_1451	M:Neu
cell_1507	M:Neu
cell_1576	M:Neu
cell_1585	M:Neu
cell_1780	M:Neu
cell_1794	M:Neu
cell_1281	L:T:CD8:TRM
cell_1465	L:B
cell_1485	L:T:CD4:TRM
cell_1516	L:T:CD8:EM
cell_1563	L:T:CD4:Treg
cell_1632	L:T:CD4:Treg
cell_1667	M:Mono:Mac
cell_1700	L:T:CD4:TRM
cell_1745	L:T:CD4:TRM
cell_1758	L:T:CD4:TRM
cell_1793	L:unconvT:MAIT
cell_1262	M:Neu
cell_1332	M:Neu
cell_1346	M:Neu
cell_1350	M:Neu
cell_1492	M:Neu
cell_1494	M:Neu
cell_1641	M:Neu
cell_1657	M:Mono:Mac
cell_1685	M:Neu
cell_1739	M:Neu
cell_1741	M:Neu
cell_1769	M:Neu
cell_1248	L:T:CD4:Treg
cell_1366	L:T:CD4:Treg
cell_1383	L:T:CD4:Ex
cell_1416	L:T:CD4:Treg
cell_1444	L:T:CD8:TRM
cell_1473	L:T:CD4:Treg
cell_1501	L:T:CD4:TRM
cell_1536	L:T:CD4:Treg
cell_1614	L:T:CD4:Treg
cell_1691	L:T:CD4:Treg
cell_1718	L:T:CD4:Treg
cell_1774	L:T:CD4:Treg
cell_1809	L:T:CD4:Treg
cell_1816	L:T:CD4:Treg
cell_1269	L:NK
cell_1300	L:NK
cell_1323	L:NK
cell_1398	L:NK
cell_1409	L:NK
cell_1450	L:NK
cell_1453	L:NK
cell_1471	L:NK
cell_1533	L:NK
cell_1542	L:NK
cell_1678	L:NK
cell_1747	L:NK
cell_1753	L:NK
cell_1760	M:Neu
cell_1768	M:Mono:Mac
cell_1796	M:Neu
cell_1457	L:B
cell_1593	L:B
cell_1609	L:B:PC
cell_1720	L:B:PC
cell_1730	L:B
cell_1822	L:B
cell_1329	M:Neu
cell_1415	M:Mono:mDC
cell_1425	M:Mono:mDC
cell_1462	M:Neu
cell_1474	M:Neu
cell_1588	M:Mono:mDC
cell_1763	M:Mono:Mac
cell_1792	M:Mono:mDC
cell_1811	M:Mono:mDC
cell_1813	M:Neu
cell_1342	L:NK
cell_1413	L:NK
cell_1480	L:NK
cell_1482	L:NK
cell_1605	L:NK
cell_1261	L:T:CD4:TRM
cell_1263	L:T:CD8:TRM
cell_1298	L:T:CD4:Treg
cell_1369	L:T:CD8:EMRA
cell_1377	L:T:CD4:TRM
cell_1423	L:T:CD4:TRM
cell_1493	L:T:CD4:TRM
cell_1496	L:T:CD4:EM
cell_1599	L:T:CD8:EM
cell_1618	L:T:CD4:TRM
cell_1647	L:T:CD4:Treg
cell_1653	L:T:CD4:Treg
cell_1692	L:T:CD4:TRM
cell_1808	L:T:CD4:Treg
cell_1819	L:T:CD4:Treg
cell_1264	M:Neu
cell_1299	M:Mono:Mac
cell_1333	M:Neu
cell_1424	M:Neu
cell_1439	M:Neu
cell_1449	M:Neu
cell_1466	M:Neu
cell_1499	M:Mono:Mac
cell_1509	M:Neu
cell_1566	M:Mono:Mac
cell_1610	M:Neu
cell_1621	M:Mono:Mac
cell_1622	M:Neu
cell_1627	M:Neu
cell_1628	M:Mono:Mac
cell_1639	M:Mono:Mac
cell_1731	M:Mono:Mac
cell_1748	M:Mono:Mac
cell_1309	L:T:CD4:TRM
cell_1395	L:T:CD4:Naive
cell_1432	L:T:CD4:Treg
cell_1456	L:T:CD4:Treg
cell_1470	L:T:CD4:Treg
cell_1596	L:T:CD4:Treg
cell_1597	L:T:CD4:Treg
cell_1598	L:T:CD4:TRM
cell_1736	L:B
cell_1765	L:T:CD4:EM
cell_1861	L:T:CD4:Naive
cell_1937	L:T:CD4:EM
cell_1830	L:T:CD4:EM
cell_1832	L:T:CD8:EM
cell_1834	L:B
cell_1847	L:T:CD4:EM
cell_1855	L:T:CD4:EM
cell_1866	L:T:CD4:Tfh
cell_1868	L:T:CD4:Treg
cell_1876	L:T:CD4:TRM
cell_1883	L:T:CD4:TRM
cell_1891	L:T:CD4:Treg
cell_1894	L:T:CD4:Naive
cell_1895	L:T:CD4:Treg
cell_1900	L:T:CD4:CM
cell_1917	L:T:CD4:TRM
cell_1921	L:T:CD4:Treg
cell_1922	L:T:CD4:Naive
cell_1934	L:T:CD4:TRM
cell_1949	L:T:CD4:Naive
cell_1956	L:T:CD4:Naive
cell_2005	L:T:CD4:Treg
cell_2006	L:T:CD4:TRM
cell_1840	L:T:CD4:TRM
cell_1872	L:T:CD4:Naive
cell_1898	L:B:PC
cell_1951	L:T:CD4:TRM
cell_1979	L:T:CD4:Naive
cell_1998	L:B
cell_2026	L:B
cell_2029	L:T:CD4:EM
cell_1828	L:NK
cell_1859	L:NK
cell_1889	L:NK
cell_1903	L:NK
cell_1947	L:NK
cell_1950	L:NK
cell_1958	L:NK
cell_1974	L:NK
cell_2004	L:NK
cell_2014	L:NK
cell_1835	L:T:CD8:EM
cell_1851	L:unconvT:gdT
cell_1852	L:T:CD4:TRM
cell_1890	L:unconvT:gdT
cell_1919	L:T:CD4:TRM
cell_1924	L:T:CD4:TRM
cell_1927	L:B
cell_1928	L:T:CD4:TRM
cell_1960	M:Mega
cell_1961	M:Mega
cell_1964	L:T:CD4:Treg
cell_1968	L:T:CD4:EM
cell_1978	L:T:CD4:TRM
cell_2000	M:Mega
cell_2008	M:Neu
cell_2009	L:T:CD4:TRM
cell_2016	L:NK
cell_2023	L:T:CD4:TRM
cell_2028	L:T:CD4:TRM
cell_1939	L:B
cell_1908	L:unconvT:MAIT
cell_1910	L:T:CD8:EM
cell_1912	L:T:CD4:TRM
cell_1931	L:T:CD4:TRM
cell_1935	L:T:CD4:Treg
cell_1942	L:T:CD4:TRM
cell_1946	L:T:CD4:TRM
cell_1989	L:T:CD8:CM
cell_2031	L:T:CD8:EM
cell_1836	L:NK
cell_1838	L:T:CD4:TRM
cell_1875	L:NK
cell_1893	L:NK
cell_1907	L:NK
cell_1920	L:NK
cell_1952	L:T:CD8:EMRA
cell_1959	L:NK
cell_1965	L:NK
cell_1966	L:NK
cell_1969	L:NK
cell_1975	L:NK
cell_1976	L:T:CD8:EMRA
cell_1991	L:NK
cell_2010	L:NK
cell_2015	L:NK
cell_2024	L:NK
cell_2027	L:NK
cell_2035	L:NK
cell_1826	L:T:CD4:TRM
cell_1848	L:T:CD8:EM
cell_1878	L:T:CD8:EMRA
cell_1831	L:T:CD4:Treg
cell_1849	L:T:CD4:TRM
cell_1856	L:T:CD4:TRM
cell_1862	M:Mega
cell_1864	L:T:CD4:Tfh
cell_1879	L:T:CD4:EM
cell_1885	L:T:CD4:Treg
cell_1902	L:T:CD4:EM
cell_1918	L:T:CD4:Treg
cell_1938	L:T:CD8:EM
cell_1948	L:T:CD4:Treg
cell_1953	L:T:CD4:TRM
cell_1954	L:T:CD4:Treg
cell_1955	L:T:CD4:CM
cell_1957	L:T:CD4:TRM
cell_1970	L:T:CD4:Treg
cell_1997	L:T:CD8:EM
cell_2025	L:T:CD4:TRM
cell_1845	M:pDC
cell_1850	M:Mono:mDC
cell_1865	M:Mono:mDC
cell_1870	M:Mono:mDC
cell_1897	M:Mono:mDC
cell_1906	M:pDC
cell_1936	M:Mono:mDC
cell_1972	M:Mono:mDC
cell_1973	M:Mono:mDC
cell_1981	M:Neu
cell_1987	M:Mono:Mac
cell_2030	M:Mono:Mac
cell_1993	M:Mono:Mac
cell_1867	M:Mono:Mac
cell_1905	M:Mono:Mac
cell_1944	M:Mono:Mac
cell_1825	M:Mono:Mac
cell_1837	M:Mono:Mac
cell_1874	M:Mono:Mac
cell_1899	M:Mono:Mac
cell_1911	M:pDC
cell_1962	M:pDC
cell_2001	M:Mono:Mac
cell_2018	M:Mono:Mac
cell_1827	M:Neu
cell_1839	M:Neu
cell_1846	M:Neu
cell_1853	M:Neu
cell_1854	M:Neu
cell_1857	M:Neu
cell_1860	M:Neu
cell_1863	M:Neu
cell_1873	M:Neu
cell_1877	M:Neu
cell_1880	M:Neu
cell_1881	M:Neu
cell_1882	M:Neu
cell_1884	M:Neu
cell_1887	M:Neu
cell_1888	M:Neu
cell_1896	M:Neu
cell_1901	M:Neu
cell_1909	M:Neu
cell_1914	M:Neu
cell_1915	M:Neu
cell_1916	M:Neu
cell_1930	M:Neu
cell_1933	M:Neu
cell_1943	M:Neu
cell_1945	M:Mega
cell_1963	M:Neu
cell_1977	M:Neu
cell_1980	M:Neu
cell_1982	M:Neu
cell_1984	M:Neu
cell_1985	M:Neu
cell_1986	M:Neu
cell_1994	M:Neu
cell_1999	M:Neu
cell_2007	M:Neu
cell_2011	M:Neu
cell_2020	M:Neu
cell_2021	M:Neu
cell_2022	M:Neu
cell_2034	M:Neu
cell_1841	L:NK
cell_1844	M:Mono:Mac
cell_1996	M:Neu
cell_1886	M:Mono:Mac
cell_1923	M:pDC
cell_1929	M:Mono:Mac
cell_1990	M:Mono:Mac
cell_1992	M:pDC
cell_2002	M:Mono:Mac
cell_2017	M:pDC
