Cell	ImmClassifier_prediction
TTH1.0407	L:T:CD4:Treg
TTH13.0407	L:T:CD4:TRM
TTH15.0407	L:B
TTH16.0407	L:B
TTH17.0407	L:T:CD4:Treg
TTH20.0407	L:T:CD4:TRM
TTH2.0407	M:Mega
TTH22.0407	L:unconvT:MAIT
TTH30.0407	L:T:CD4:Ex
TTH3.0407	L:T:CD4:Treg
TTH31.0407	L:T:CD8:TRM
TTH32.0407	L:T:CD8:TRM
TTH4.0407	L:T:CD4:TRM
TTH5.0407	L:T:CD4:TRM
TTH6.0407	L:B
TTH65.0407	L:T:CD8:TRM
TTH66.0407	L:T:CD8:TRM
TTH70.0407	L:T:CD4:Treg
TTH75.0407	L:B
TTH76.0407	L:T:CD4:Ex
TTH77.0407	L:B
TTH81.0407	L:T:CD4:Treg
TTH82.0407	L:T:CD8:TRM
TTH83.0407	L:B
PTC10.0322	L:T:CD4:TRM
PTC1.0322	L:NK
PTC13.0322	L:unconvT:MAIT
PTC14.0322	L:NK
PTC16.0322	L:NK
PTC2.0322	L:NK
PTC3.0322	L:T:CD8:TRM
PTC4.0322	L:T:CD8:TRM
PTC6.0322	L:T:CD8:EMRA
PTC7.0322	L:unconvT:MAIT
PTH17.0322	L:T:CD4:Treg
PTH21.0322	L:T:CD4:Naive
PTH23.0322	L:T:CD4:CM
PTH25.0322	L:T:CD8:TRM
PTH28.0322	L:T:CD4:EM
PTH32.0322	CD34
PTH7.0322	L:NK
NTC10.0508	L:T:CD8:EM
NTC11.0508	L:T:CD8:TRM
NTC12.0508	L:T:CD8:EMRA
NTC13.0508	L:T:CD8:EM
NTC14.0508	L:unconvT:MAIT
NTC15.0508	L:T:CD8:EM
NTC16.0508	L:T:CD8:EM
NTC17.0508	L:T:CD8:EM
NTC18.0508	L:T:CD8:EM
NTC21.0508	L:T:CD8:EM
NTC22.0508	L:T:CD8:EM
NTC23.0508	L:T:CD8:EM
NTC24.0508	L:T:CD8:EM
NTC25.0508	L:T:CD8:TRM
NTC26.0508	L:T:CD8:EM
NTC9.0508	L:T:CD8:EM
PTC10.0508	L:NK
PTC11.0508	L:T:CD8:Naive
PTC12.0508	L:T:CD8:EM
PTC13.0508	L:T:CD8:EM
PTC14.0508	L:T:CD8:Naive
PTC15.0508	L:T:CD8:EM
PTC16.0508	L:T:CD8:Naive
PTC17.0508	L:T:CD8:EM
PTC18.0508	L:T:CD8:EM
PTC19.0508	L:T:CD8:Naive
PTC20.0508	L:T:CD8:Naive
PTC21.0508	L:T:CD8:EM
PTC22.0508	L:T:CD8:EMRA
PTC23.0508	L:T:CD8:EMRA
PTC24.0508	L:T:CD8:Naive
PTC9.0508	L:T:CD8:Naive
PTH10.0508	L:T:CD4:Naive
PTH11.0508	L:T:CD4:CM
PTH13.0508	L:T:CD4:Naive
PTH14.0508	L:T:CD8:EMRA
PTH15.0508	L:T:CD8:EM
PTH16.0508	L:T:CD4:Naive
PTH18.0508	L:T:CD4:Naive
PTH19.0508	L:T:CD4:Naive
PTH20.0508	L:T:CD4:Naive
PTH21.0508	L:T:CD4:Naive
PTH23.0508	L:T:CD8:Naive
PTH24.0508	L:T:CD8:Naive
PTH25.0508	L:T:CD4:Naive
PTH27.0508	L:T:CD4:Naive
PTH28.0508	L:T:CD4:CM
PTH9.0508	L:T:CD4:Naive
PTR10.0508	L:T:CD4:CM
PTR11.0508	L:T:CD4:Naive
PTR12.0508	L:T:CD4:CM
PTR13.0508	L:T:CD4:Naive
PTR14.0508	L:T:CD4:Naive
PTR15.0508	L:T:CD4:CM
PTR16.0508	L:T:CD4:Naive
PTR17.0508	L:T:CD4:Naive
PTR18.0508	L:T:CD8:Naive
PTR19.0508	L:T:CD4:CM
PTR20.0508	L:T:CD4:CM
PTR21.0508	L:T:CD4:CM
PTR22.0508	L:T:CD4:Naive
PTR23.0508	L:T:CD4:Naive
PTR9.0508	L:T:CD4:Naive
TTC10.0508	L:T:CD8:TRM
TTC11.0508	L:T:CD8:TRM
TTC12.0508	L:T:CD8:TRM
TTC13.0508	L:T:CD8:EMRA
TTC15.0508	L:T:CD8:TRM
TTC16.0508	L:T:CD8:TRM
TTC17.0508	L:T:CD8:TRM
TTC18.0508	CD34
TTC19.0508	L:T:CD8:TRM
TTC20.0508	L:T:CD8:TRM
TTC21.0508	L:T:CD8:TRM
TTC22.0508	L:T:CD8:EMRA
TTC23.0508	L:T:CD8:TRM
TTC24.0508	L:T:CD8:Ex
TTC25.0508	L:T:CD8:EM
TTC9.0508	L:T:CD8:EM
TTR105.0508	L:T:CD4:Treg
TTR106.0508	L:T:CD4:Treg
TTR107.0508	L:T:CD4:Treg
TTR108.0508	L:T:CD8:Naive
TTR109.0508	L:T:CD4:Treg
TTR110.0508	L:T:CD4:Treg
TTR111.0508	L:T:CD4:TRM
TTR112.0508	L:T:CD4:Treg
TTR113.0508	L:T:CD4:Treg
TTR114.0508	L:T:CD4:Treg
TTR115.0508	L:T:CD4:Treg
TTR116.0508	L:T:CD4:Treg
TTR117.0508	L:T:CD4:Treg
TTR118.0508	L:T:CD4:Treg
TTR119.0508	L:T:CD4:Treg
TTR120.0508	L:T:CD4:Naive
TTR122.0508	L:T:CD4:Treg
TTC100.0322	L:unconvT:MAIT
TTC101.0322	L:T:CD8:TRM
TTC102.0322	L:T:CD8:TRM
TTC103.0322	L:T:CD8:TRM
TTC104.0322	L:unconvT:MAIT
TTC105.0322	L:T:CD8:EM
TTC106.0322	L:T:CD8:TRM
TTC107.0322	L:T:CD8:TRM
TTC108.0322	L:unconvT:MAIT
TTC109.0322	L:unconvT:MAIT
TTC110.0322	L:T:CD8:TRM
TTC111.0322	L:T:CD8:TRM
TTC112.0322	L:T:CD8:TRM
TTC113.0322	L:T:CD8:TRM
TTC114.0322	L:T:CD8:TRM
TTC115.0322	L:T:CD8:EM
TTC116.0322	L:T:CD8:EM
TTC117.0322	L:T:CD8:TRM
TTC118.0322	L:unconvT:MAIT
TTC119.0322	L:T:CD8:TRM
TTC120.0322	L:T:CD8:EM
TTC121.0322	L:T:CD8:TRM
TTC123.0322	L:T:CD8:TRM
TTC125.0322	L:T:CD4:Ex
TTC127.0322	L:T:CD8:TRM
TTC129.0322	L:T:CD4:TRM
TTC130.0322	L:unconvT:MAIT
TTC131.0322	L:T:CD8:EM
TTC132.0322	L:unconvT:MAIT
TTC133.0322	L:T:CD8:EM
TTC134.0322	L:T:CD4:EM
TTC135.0322	L:T:CD8:TRM
TTC136.0322	L:T:CD8:TRM
TTC137.0322	L:unconvT:MAIT
TTC138.0322	L:T:CD8:TRM
TTC141.0322	L:T:CD8:EM
TTC142.0322	L:T:CD8:EM
TTC143.0322	L:T:CD8:TRM
TTC144.0322	L:unconvT:MAIT
TTC162.0322	L:T:CD8:TRM
TTC164.0322	L:T:CD8:TRM
TTC165.0322	L:T:CD8:TRM
TTC166.0322	L:T:CD8:TRM
TTC167.0322	L:unconvT:MAIT
TTC168.0322	L:unconvT:MAIT
TTC169.0322	L:T:CD8:TRM
TTC170.0322	L:T:CD8:TRM
TTC171.0322	L:T:CD8:TRM
TTC173.0322	L:unconvT:MAIT
TTC189.0322	L:T:CD8:TRM
TTC97.0322	L:unconvT:MAIT
TTC98.0322	L:unconvT:MAIT
TTH165.0322	L:T:CD4:Ex
TTR113.0322	L:T:CD4:Treg
TTR114.0322	L:T:CD4:Treg
TTR115.0322	L:T:CD4:Treg
TTR116.0322	L:T:CD4:Treg
TTR117.0322	L:T:CD4:Treg
TTR118.0322	L:T:CD4:Treg
TTR119.0322	L:T:CD4:Treg
TTR120.0322	L:T:CD4:Treg
TTR121.0322	L:T:CD4:Treg
TTR122.0322	L:T:CD4:Treg
TTR123.0322	L:B
TTR124.0322	L:T:CD4:Treg
TTR125.0322	L:T:CD4:Treg
TTR126.0322	L:T:CD4:Treg
TTR128.0322	L:T:CD4:Treg
TTR129.0322	L:T:CD4:Treg
TTR130.0322	L:T:CD4:Treg
TTR131.0322	L:T:CD4:Treg
TTR132.0322	L:T:CD4:Treg
TTR133.0322	L:T:CD4:Treg
TTR135.0322	L:T:CD4:Treg
TTR136.0322	L:T:CD4:Ex
TTR137.0322	L:T:CD4:Treg
TTR138.0322	L:T:CD4:Treg
TTR139.0322	L:T:CD4:Treg
TTR140.0322	L:T:CD4:Treg
TTR141.0322	L:T:CD4:Treg
TTR142.0322	L:T:CD4:Treg
TTR143.0322	L:T:CD4:Treg
TTR144.0322	L:T:CD4:Treg
TTR145.0322	L:T:CD4:Treg
TTR146.0322	L:T:CD4:Treg
TTR147.0322	L:T:CD4:Treg
TTR148.0322	L:T:CD4:Treg
TTR149.0322	L:T:CD4:Treg
TTR151.0322	L:T:CD4:Treg
TTR152.0322	L:T:CD4:TRM
TTR153.0322	L:T:CD4:Treg
TTR154.0322	L:T:CD4:Treg
TTR155.0322	L:T:CD4:Treg
TTR158.0322	L:T:CD4:Treg
TTR159.0322	L:B
TTR160.0322	L:T:CD4:Treg
NTC100.0407	L:NK
NTC101.0407	L:T:CD8:TRM
NTC102.0407	L:T:CD8:TRM
NTC103.0407	L:T:CD8:EMRA
NTC104.0407	L:T:CD8:EM
NTC105.0407	L:unconvT:MAIT
NTC106.0407	L:NK
NTC107.0407	L:NK
NTC108.0407	L:T:CD8:TRM
NTC109.0407	L:T:CD8:TRM
NTC110.0407	L:T:CD8:TRM
NTC111.0407	L:T:CD8:EM
NTC112.0407	L:T:CD8:EM
NTC97.0407	L:T:CD8:TRM
NTC98.0407	L:NK
NTC99.0407	L:T:CD8:TRM
NTH100.0407	L:T:CD4:TRM
NTH101.0407	L:T:CD4:Treg
NTH102.0407	L:T:CD4:Ex
NTH103.0407	L:T:CD8:TRM
NTH104.0407	L:T:CD4:TRM
NTH105.0407	L:T:CD4:Treg
NTH106.0407	L:T:CD4:Treg
NTH107.0407	L:T:CD4:TRM
NTH109.0407	L:T:CD4:TRM
NTH110.0407	L:T:CD4:TRM
NTH111.0407	L:B
NTH112.0407	L:T:CD8:TRM
NTH113.0407	L:T:CD8:TRM
NTH114.0407	L:T:CD8:Ex
NTH115.0407	L:T:CD8:Ex
NTH116.0407	L:T:CD4:Treg
NTH117.0407	L:T:CD8:TRM
NTH118.0407	L:T:CD8:TRM
NTH119.0407	L:T:CD8:Ex
NTH120.0407	L:T:CD8:TRM
NTH121.0407	L:T:CD8:TRM
NTH122.0407	L:B
NTH124.0407	L:T:CD8:TRM
NTH125.0407	L:T:CD8:TRM
NTH126.0407	L:T:CD8:TRM
NTH127.0407	L:B
NTH128.0407	L:T:CD8:TRM
NTH129.0407	L:T:CD4:Treg
NTH130.0407	L:T:CD4:TRM
NTH132.0407	L:NK
NTH133.0407	L:T:CD4:Treg
NTH134.0407	L:unconvT:MAIT
NTH135.0407	L:NK
NTH136.0407	L:NK
NTH137.0407	L:T:CD8:TRM
NTH138.0407	L:T:CD4:Treg
NTH139.0407	L:T:CD8:TRM
NTH140.0407	L:T:CD8:TRM
NTH142.0407	L:T:CD8:EM
NTH143.0407	L:T:CD4:TRM
NTH144.0407	L:T:CD8:EM
NTH145.0407	L:T:CD8:TRM
NTH146.0407	L:T:CD8:Ex
NTH147.0407	L:NK
NTH148.0407	L:T:CD8:TRM
NTH149.0407	L:T:CD8:TRM
NTH150.0407	L:T:CD8:Ex
NTH151.0407	L:T:CD8:TRM
NTH152.0407	L:T:CD8:EM
NTH153.0407	L:T:CD4:TRM
NTH154.0407	L:NK
NTH155.0407	L:NK
NTH156.0407	L:T:CD8:TRM
NTH157.0407	L:T:CD8:TRM
NTH158.0407	L:T:CD4:TRM
NTH160.0407	L:T:CD4:Treg
NTH161.0407	L:T:CD4:TRM
NTH162.0407	L:NK
NTH163.0407	L:T:CD8:TRM
NTH164.0407	L:T:CD8:TRM
NTH165.0407	L:T:CD4:Treg
NTH166.0407	L:T:CD4:TRM
NTH167.0407	L:T:CD8:EM
NTH168.0407	L:B:PC
NTH169.0407	L:T:CD8:EM
NTH170.0407	L:T:CD8:EM
NTH171.0407	L:T:CD8:EM
NTH172.0407	L:T:CD4:CM
NTH173.0407	L:T:CD8:Ex
NTH174.0407	L:T:CD4:EM
NTH175.0407	L:T:CD4:CM
NTH176.0407	L:T:CD8:EM
NTH177.0407	L:T:CD4:EM
NTH178.0407	L:T:CD8:EMRA
NTH180.0407	L:T:CD8:TRM
NTH181.0407	L:T:CD8:EMRA
NTH182.0407	L:T:CD8:Naive
NTH184.0407	L:T:CD8:EMRA
NTH185.0407	L:T:CD4:EM
NTH186.0407	L:T:CD8:TRM
NTH187.0407	L:T:CD4:EM
NTH188.0407	L:T:CD8:EMRA
NTH189.0407	L:T:CD8:Ex
NTH190.0407	L:T:CD8:EMRA
NTH191.0407	L:T:CD8:TRM
NTH192.0407	L:NK
NTH193.0407	L:NK
NTH194.0407	L:T:CD4:TRM
NTH195.0407	L:T:CD8:TRM
NTH196.0407	L:NK
NTH197.0407	L:T:CD4:Ex
NTH199.0407	L:NK
NTH200.0407	L:T:CD8:TRM
NTH97.0407	L:T:CD8:TRM
NTH98.0407	L:T:CD4:TRM
NTR10.0407	L:T:CD4:Treg
NTR1.0407	L:T:CD4:TRM
NTR11.0407	L:T:CD8:EMRA
NTR12.0407	L:T:CD4:Treg
NTR13.0407	L:T:CD4:Treg
NTR14.0407	L:T:CD4:Treg
NTR15.0407	L:T:CD4:Treg
NTR16.0407	L:T:CD4:EM
NTR17.0407	L:T:CD4:TRM
NTR18.0407	L:T:CD8:Ex
NTR19.0407	L:NK
NTR20.0407	L:T:CD4:Treg
NTR2.0407	L:T:CD4:Treg
NTR21.0407	L:T:CD4:Treg
NTR22.0407	L:T:CD4:Treg
NTR23.0407	L:T:CD4:TRM
NTR24.0407	L:T:CD4:Treg
NTR25.0407	L:T:CD4:Treg
NTR26.0407	L:NK
NTR27.0407	L:T:CD4:TRM
NTR28.0407	L:T:CD4:Treg
NTR29.0407	L:T:CD4:Treg
NTR30.0407	L:T:CD4:Treg
NTR3.0407	L:T:CD4:Treg
NTR31.0407	L:T:CD4:EM
NTR32.0407	L:T:CD4:Treg
NTR33.0407	L:T:CD4:Tfh
NTR34.0407	L:T:CD4:TRM
NTR35.0407	L:T:CD4:Ex
NTR36.0407	L:T:CD4:Treg
NTR37.0407	L:T:CD4:Treg
NTR38.0407	L:T:CD4:Treg
NTR39.0407	L:T:CD4:Treg
NTR40.0407	L:T:CD4:TRM
NTR4.0407	L:T:CD4:Treg
NTR41.0407	L:T:CD4:Treg
NTR42.0407	L:T:CD4:Treg
NTR44.0407	L:T:CD8:Ex
NTR45.0407	L:T:CD4:TRM
NTR46.0407	L:T:CD4:Treg
NTR47.0407	L:T:CD8:TRM
NTR48.0407	L:T:CD8:EMRA
NTR49.0407	L:T:CD4:TRM
NTR50.0407	L:T:CD8:TRM
NTR5.0407	L:T:CD8:TRM
NTR51.0407	L:T:CD4:Treg
NTR52.0407	L:T:CD4:Treg
NTR53.0407	L:T:CD4:Treg
NTR54.0407	L:T:CD4:Treg
NTR55.0407	L:T:CD4:Treg
NTR56.0407	L:T:CD8:Ex
NTR58.0407	L:T:CD8:TRM
NTR59.0407	L:T:CD4:Treg
NTR60.0407	L:T:CD4:Treg
NTR6.0407	L:T:CD4:Treg
NTR61.0407	L:T:CD4:Treg
NTR62.0407	L:T:CD4:Treg
NTR63.0407	L:T:CD4:TRM
NTR64.0407	L:T:CD4:TRM
NTR65.0407	L:T:CD4:TRM
NTR66.0407	L:T:CD4:Treg
NTR67.0407	L:T:CD8:EMRA
NTR68.0407	L:T:CD4:TRM
NTR69.0407	L:T:CD4:TRM
NTR70.0407	L:T:CD4:Treg
NTR7.0407	L:T:CD4:TRM
NTR71.0407	L:T:CD4:Tfh
NTR72.0407	L:T:CD8:TRM
NTR73.0407	L:T:CD4:Treg
NTR74.0407	L:T:CD4:TRM
NTR75.0407	L:T:CD4:Treg
NTR76.0407	L:T:CD4:TRM
NTR77.0407	L:T:CD4:Treg
NTR78.0407	L:T:CD8:TRM
NTR80.0407	L:T:CD8:TRM
NTR8.0407	L:T:CD4:Treg
NTR81.0407	L:T:CD8:EM
NTR82.0407	L:T:CD8:EM
NTR83.0407	L:NK
NTR84.0407	L:T:CD4:Treg
NTR85.0407	L:T:CD4:Treg
NTR86.0407	L:B
NTR87.0407	L:T:CD4:Treg
NTR88.0407	L:T:CD8:EM
NTR89.0407	L:T:CD8:TRM
NTR90.0407	L:unconvT:MAIT
NTR9.0407	L:T:CD8:EM
NTR91.0407	L:T:CD4:TRM
NTR92.0407	L:B
NTR93.0407	L:T:CD4:Treg
NTR94.0407	L:T:CD4:TRM
NTR95.0407	L:T:CD4:Treg
NTR96.0407	L:T:CD4:TRM
PTC100.0407	L:T:CD8:Naive
PTC101.0407	L:T:CD8:EMRA
PTC102.0407	L:T:CD8:EMRA
PTC103.0407	L:T:CD8:EM
PTC104.0407	L:T:CD8:EM
PTC105.0407	L:T:CD8:TRM
PTC106.0407	L:T:CD4:Tfh
PTC107.0407	L:T:CD8:EM
PTC108.0407	L:T:CD8:EMRA
PTC109.0407	L:T:CD8:EMRA
PTC110.0407	L:T:CD8:EMRA
PTC111.0407	L:T:CD4:TRM
PTC112.0407	L:NK
PTC113.0407	L:NK
PTC114.0407	L:T:CD8:TRM
PTC115.0407	L:unconvT:MAIT
PTC116.0407	L:T:CD4:Treg
PTC117.0407	L:T:CD8:Ex
PTC118.0407	L:NK
PTC119.0407	L:NK
PTC120.0407	L:T:CD4:Treg
PTC97.0407	L:T:CD8:EMRA
PTC98.0407	L:NK
PTC99.0407	L:T:CD8:EMRA
PTH100.0407	L:T:CD4:Naive
PTH10.0407	L:NK
PTH102.0407	L:T:CD4:Treg
PTH103.0407	L:T:CD8:EMRA
PTH104.0407	L:T:CD4:Treg
PTH1.0407	L:NK
PTH105.0407	L:T:CD4:CM
PTH106.0407	L:T:CD4:Treg
PTH107.0407	L:T:CD4:Treg
PTH109.0407	L:B
PTH110.0407	L:T:CD4:Treg
PTH11.0407	L:T:CD4:Treg
PTH111.0407	M:Mega
PTH112.0407	L:T:CD4:Treg
PTH12.0407	L:T:CD4:Treg
PTH14.0407	L:T:CD4:Treg
PTH15.0407	L:T:CD4:Treg
PTH16.0407	L:T:CD4:Treg
PTH17.0407	L:T:CD4:Treg
PTH18.0407	L:T:CD4:Treg
PTH19.0407	L:T:CD4:Treg
PTH20.0407	L:T:CD4:Treg
PTH21.0407	L:T:CD4:Treg
PTH23.0407	L:T:CD4:Treg
PTH24.0407	L:T:CD4:Treg
PTH25.0407	L:T:CD8:TRM
PTH26.0407	L:T:CD4:Treg
PTH29.0407	L:T:CD4:Treg
PTH30.0407	L:T:CD4:Treg
PTH3.0407	L:NK
PTH31.0407	L:T:CD4:Treg
PTH33.0407	L:T:CD4:Naive
PTH34.0407	L:T:CD4:Naive
PTH35.0407	L:T:CD8:Naive
PTH36.0407	L:T:CD4:Naive
PTH38.0407	L:T:CD4:Treg
PTH39.0407	L:T:CD4:Naive
PTH40.0407	L:T:CD4:Naive
PTH4.0407	L:T:CD4:Treg
PTH41.0407	L:T:CD4:Treg
PTH42.0407	L:T:CD4:Treg
PTH43.0407	L:T:CD4:Treg
PTH44.0407	L:T:CD4:Treg
PTH45.0407	L:B
PTH46.0407	L:T:CD4:Treg
PTH47.0407	L:T:CD4:Treg
PTH48.0407	L:T:CD4:Treg
PTH49.0407	L:T:CD4:Treg
PTH50.0407	L:T:CD4:Treg
PTH5.0407	L:T:CD4:Treg
PTH51.0407	L:T:CD4:Treg
PTH52.0407	L:B
PTH53.0407	L:T:CD4:Treg
PTH54.0407	L:B:PC
PTH55.0407	L:B
PTH56.0407	L:B
PTH57.0407	L:T:CD4:Treg
PTH58.0407	L:T:CD4:Treg
PTH59.0407	L:B
PTH60.0407	L:B
PTH6.0407	L:T:CD4:Treg
PTH61.0407	L:T:CD4:Treg
PTH63.0407	L:NK
PTH64.0407	L:T:CD4:Treg
PTH65.0407	L:T:CD4:Treg
PTH66.0407	L:T:CD4:Treg
PTH68.0407	L:B
PTH69.0407	L:B
PTH70.0407	L:T:CD4:Treg
PTH75.0407	L:B
PTH77.0407	L:T:CD4:Treg
PTH78.0407	L:B
PTH79.0407	L:T:CD4:Treg
PTH80.0407	L:T:CD4:Treg
PTH84.0407	L:T:CD4:Naive
PTH85.0407	L:T:CD4:Treg
PTH86.0407	L:T:CD4:Treg
PTH87.0407	L:T:CD4:Naive
PTH9.0407	L:T:CD8:Ex
PTH91.0407	L:B
PTH92.0407	L:T:CD4:TRM
PTH93.0407	L:B
PTH94.0407	L:NK
PTH95.0407	L:B
PTH96.0407	L:T:CD8:TRM
PTH97.0407	L:T:CD4:Treg
PTH98.0407	L:T:CD4:Treg
PTR100.0407	L:T:CD4:Treg
PTR101.0407	L:T:CD4:Treg
PTR102.0407	L:T:CD4:Treg
PTR103.0407	L:B
PTR104.0407	L:T:CD4:Treg
PTR1.0407	L:T:CD4:Treg
PTR105.0407	L:T:CD4:Treg
PTR106.0407	L:T:CD4:Treg
PTR107.0407	L:T:CD4:Treg
PTR108.0407	L:T:CD4:Treg
PTR109.0407	L:T:CD4:Treg
PTR110.0407	L:T:CD4:Treg
PTR111.0407	L:T:CD4:Treg
PTR112.0407	L:T:CD4:Treg
PTR12.0407	L:T:CD4:Treg
PTR17.0407	L:T:CD4:Treg
PTR21.0407	L:T:CD4:Treg
PTR22.0407	L:T:CD4:Treg
PTR23.0407	L:T:CD4:Treg
PTR25.0407	L:T:CD4:Treg
PTR26.0407	L:T:CD4:Treg
PTR27.0407	L:T:CD4:Treg
PTR28.0407	L:T:CD4:Treg
PTR29.0407	L:T:CD4:Treg
PTR30.0407	L:T:CD4:Naive
PTR32.0407	L:T:CD4:Treg
PTR33.0407	L:T:CD8:TRM
PTR34.0407	L:T:CD4:Treg
PTR35.0407	L:T:CD4:Treg
PTR36.0407	L:T:CD4:Treg
PTR38.0407	L:T:CD4:Treg
PTR40.0407	L:B
PTR42.0407	L:T:CD4:Ex
PTR43.0407	L:T:CD4:CM
PTR44.0407	L:T:CD4:Treg
PTR46.0407	L:T:CD4:CM
PTR48.0407	L:B
PTR49.0407	L:T:CD4:TRM
PTR50.0407	L:T:CD4:TRM
PTR52.0407	L:T:CD4:Treg
PTR53.0407	L:T:CD4:Treg
PTR7.0407	L:T:CD4:Treg
PTR77.0407	L:T:CD4:Naive
PTR78.0407	L:T:CD4:Treg
PTR81.0407	L:T:CD4:Naive
PTR82.0407	L:T:CD4:Treg
PTR83.0407	L:T:CD4:Treg
PTR84.0407	L:T:CD4:CM
PTR85.0407	M:Eos
PTR86.0407	L:NK
PTR87.0407	L:T:CD4:Treg
PTR88.0407	L:T:CD4:Treg
PTR89.0407	L:T:CD4:Treg
PTR9.0407	L:T:CD4:Treg
PTR91.0407	L:T:CD4:Treg
PTR92.0407	L:B
PTR93.0407	L:T:CD4:Treg
PTR94.0407	L:T:CD4:Treg
PTR95.0407	L:T:CD4:Treg
PTR96.0407	L:T:CD4:Treg
PTR97.0407	L:T:CD4:Treg
PTR98.0407	L:T:CD4:CM
PTR99.0407	L:T:CD4:Treg
TTC100.0407	L:T:CD8:EMRA
TTC10.0407	L:T:CD8:EM
TTC101.0407	L:T:CD8:EMRA
TTC102.0407	L:T:CD8:TRM
TTC103.0407	L:T:CD8:TRM
TTC104.0407	L:T:CD8:EMRA
TTC105.0407	L:T:CD8:EM
TTC106.0407	L:T:CD8:TRM
TTC107.0407	L:T:CD8:TRM
TTC108.0407	L:T:CD8:EM
TTC109.0407	L:T:CD8:EM
TTC110.0407	L:T:CD8:EM
TTC11.0407	L:T:CD8:TRM
TTC111.0407	L:T:CD8:EM
TTC112.0407	L:T:CD8:EMRA
TTC113.0407	L:T:CD8:EMRA
TTC114.0407	L:T:CD8:EMRA
TTC115.0407	L:T:CD8:TRM
TTC116.0407	L:T:CD8:TRM
TTC117.0407	L:T:CD8:EMRA
TTC118.0407	L:T:CD8:TRM
TTC119.0407	L:T:CD8:EM
TTC120.0407	L:T:CD8:TRM
TTC12.0407	L:T:CD8:EMRA
TTC121.0407	L:T:CD8:TRM
TTC121.1116	L:T:CD8:TRM
TTC122.0407	L:T:CD8:EM
TTC122.1116	L:T:CD8:TRM
TTC123.0407	L:T:CD8:EMRA
TTC123.1116	L:unconvT:MAIT
TTC124.0407	L:T:CD8:EM
TTC124.1116	L:T:CD8:TRM
TTC125.0407	L:T:CD8:EMRA
TTC125.1116	L:T:CD8:TRM
TTC126.0407	L:T:CD8:EMRA
TTC126.1116	L:T:CD8:Ex
TTC127.0407	L:T:CD8:EMRA
TTC127.1116	L:T:CD8:TRM
TTC128.0407	L:T:CD8:EM
TTC128.1116	L:T:CD8:TRM
TTC129.1116	L:T:CD8:TRM
TTC130.1116	L:T:CD8:TRM
TTC13.0407	L:T:CD8:TRM
TTC131.1116	L:T:CD8:TRM
TTC132.1116	L:T:CD8:TRM
TTC133.1116	L:T:CD8:TRM
TTC134.1116	L:NK
TTC135.1116	L:T:CD8:TRM
TTC136.1116	L:T:CD4:Ex
TTC137.1116	M:Mono:Mac
TTC138.1116	L:T:CD8:Ex
TTC139.1116	L:T:CD8:TRM
TTC140.1116	L:T:CD8:TRM
TTC14.0407	L:T:CD8:TRM
TTC141.1116	L:T:CD8:TRM
TTC142.1116	L:T:CD8:TRM
TTC143.1116	L:T:CD8:TRM
TTC145.1116	L:T:CD8:TRM
TTC146.1116	L:T:CD8:TRM
TTC147.1116	L:T:CD8:TRM
TTC148.1116	L:T:CD8:TRM
TTC149.1116	L:T:CD8:TRM
TTC150.1116	L:T:CD8:TRM
TTC151.1116	L:T:CD8:TRM
TTC16.0407	L:T:CD8:EMRA
TTC161.0407	L:T:CD8:EMRA
TTC162.0407	L:T:CD8:EMRA
TTC163.0407	L:T:CD8:EMRA
TTC164.0407	L:T:CD8:EMRA
TTC165.0407	L:T:CD8:EMRA
TTC166.0407	L:T:CD8:EMRA
TTC167.0407	L:T:CD8:EM
TTC168.0407	L:T:CD8:EMRA
TTC169.0407	L:T:CD8:TRM
TTC170.0407	L:T:CD8:EM
TTC171.0407	L:T:CD8:TRM
TTC172.0407	L:T:CD8:EM
TTC173.0407	L:T:CD8:Ex
TTC174.0407	L:T:CD8:EMRA
TTC175.0407	L:T:CD8:EM
TTC176.0407	L:T:CD8:EM
TTC177.0407	L:T:CD8:EMRA
TTC178.0407	L:T:CD8:EMRA
TTC179.0407	M:Ery
TTC180.0407	L:T:CD8:EM
TTC181.0407	L:T:CD8:Ex
TTC182.0407	L:T:CD8:EMRA
TTC183.0407	L:T:CD8:EM
TTC184.0407	L:T:CD8:EM
TTC185.0407	L:T:CD8:TRM
TTC186.0407	L:T:CD8:EM
TTC187.0407	L:T:CD8:EM
TTC188.0407	L:T:CD8:TRM
TTC189.0407	L:T:CD8:EM
TTC190.0407	L:T:CD8:EMRA
TTC191.0407	L:T:CD8:EMRA
TTC192.0407	L:T:CD8:EM
TTC20.0407	L:NK
TTC21.0407	L:NK
TTC24.0407	L:T:CD8:TRM
TTC27.0407	L:T:CD8:TRM
TTC40.0407	L:T:CD8:TRM
TTC4.0407	L:T:CD8:TRM
TTC5.0407	L:T:CD4:TRM
TTC6.0407	L:NK
TTC64.0407	L:T:CD8:TRM
TTC68.0407	L:T:CD8:TRM
TTC69.0407	L:T:CD8:TRM
TTC75.0407	L:T:CD8:TRM
TTC80.0407	L:NK
TTC8.0407	L:NK
TTC9.0407	L:T:CD8:EMRA
TTC93.0407	L:T:CD8:TRM
TTC97.0407	L:T:CD8:EM
TTC98.0407	L:T:CD8:EMRA
TTC99.0407	L:T:CD8:EM
TTH10.0407	L:T:CD8:TRM
TTH101.0407	L:NK
TTH102.0407	L:T:CD4:TRM
